content,score,Label
"kecewa banget sama aplikasi ini, udh tiga kali saya mesan di Shopee pengiriman Pakai SPX selalu sampai lewat Estimasi ini pesanan saya yang terakhir udah 3 hari lewat estimasi pas saya cek selalu pesanan sudah diserahkan kekurir akan diantar ke alamat tujuan tapi udh 3 hari gasampe² atau mungkin kurirnya dari planet jupiter ngantrnya makanya ga sampe² kesaya sampai sekarang?",1,-1
Server nya di perbaiki doong... teramat lemoootttt.. Sdh ijutin saran clear chace dan update versi. Teteuupp lemoodd.. Lg yg harus di perbaiki itu servernya.. Cape deh.. akhir jd sering OLS hijau krn lemot,2,-1
Bagus banyak fitur dan penawaran hanya saja sangat disayangkan kualitas sistemnya atau apa sy tidak tahu.. Aplikasi shopee sangat lamban dan berat untuk di jalankan di hp sekalipun spek hp sudh tinggi. Sy rasa siatem aplikasi perlu di perbarui agar tidak berat dlm menjalankanya. Masih sedikit kalah dgn lazada..kecepatan pengiriman dan sistemnya lebih ringan dan cepat,4,1
"Skor saya masih tidak ada perubahan padahal suruh menyelesaikan misi belanja 5 lagi padahal saya sering belanja setiap hari bisa lebih dari 3 item atau 5, apa jg jgn cuma jebakan dan iming iming biar costumer belanja ,pembayaran belanja paylater juga tidak pernah telat tapi kredit tidak naik naik apa saya pindah ke toko sebelah saja aja ya disini cuma PHP di telp costumer servicenya judes pelayanannya ngga bijak ketus ,emang ku sapa galakin saya",1,-1
"Makin susah pake ne apk di hp ku ,mulai 5.5 suka berhenti gak mau bergerak lagi waktu akses menu pulsa dkk terus di perbarui sampai 7.7 tetap sama, sedangkan untuk liat produk tidak ada masalah,dan yang terpenting pembayaran pake shopee pay jangan ada biaya tambahanya dong ,spx sekarang lebih lama sampainya,sering nyasar,dan estimasi pengiriman kenapa berubah -ubah,gitu paket gak terkirim di hari estimasi yang di tentukan langsung berubah beberapa hari kemudian,jadi waktu pengiriman lebih lama",3,0
"Cukup kecewa terkadang dengan Shopee, karena secara tiba-tiba Nomor HP pribadi dianggap tidak sah. Padahal, sejak awal, akun menggunakan nomor tersebut, masih aktif, dan telah berkali-kali mengisi pulsa/paket ke nomor yang sama. Namun, setelah update, halaman produk menjadi putih, blank, atau freeze beberapa saat. Sinyal yang digunakan full, stabil, namun tetap saja. Sudah menyampaikan ke Live Priority Agent, tapi hasil belum memuaskan. Tolong dong Shopee, di perhatikan tiap modul pd apl nya.",1,-1
"saya pakai shopee sudah lama gonta ganti hp atau email jg masih tetap setia sma shopee tetapi kok untuk gratis ongkir saya nggk bisa bayar dengan metode transfer ya, sekarang kwalitas barang dan seller shopee banyak yg nggkbener/penipu.",3,0
"wkwkkw bertahun tahun pake apk inii awal nya seneng bngtt karena bener2 murah gada biaya macem macem eh ko makin kmri makin makin dlu klo mau top up shopepay di alfa/Indomaret gada biaya penanganan skrg ada, trus dlu gada biaya layanan skrg mulai bermunculan, dlu bisa nyimpen fto dengan mudab tp skrg susah, jd buat para online shope agak mempersulit dengan fitur terbaru shopee, tolong kembalikan fitur yg lama biar pengguna makin nyaman!!",1,-1
"Kenapa shopee saya gakbsa di buka? Mencet2 sendiri layar putih hitam. Hanya aplikasi shope saja, saya ada pesanan sudah di bayar malah jdi bgni. Tolong segera di perbaiki",1,-1
"Tgl 13 juni 2024 sy kena yg ke 2x nya, Byk Produk PALSU yg di jual seller, yg sangat merugikan konsumen. Sy Sangat kecewa dengan pihak shoppe yg tdk melindungi konsumen, seharusnya shoppe menindak seller yang menjual produk PALSU. Dan 1 lg buat Admin n Founder shopee, Kalian seenaknya minta buyer pengajuan kembali produk, saat sy mengajukan kembalian cukup ribet, minta bukti perbedaan bukti asli n palsu, sdh sy kasih msh persulit, sdh ada bukti tp toko seller tdk ditindak. Uu ri nomor 8 thn 99",1,-1
"Shopee sekarang sudah tidak bagus, mana expedisinya tidak bisa dipilih sendri, terus expedisinya otomatis XPS Shopee, pengiriman biasanya yg reguler bisa 4 hari, sekarang kalau pakai XPS Shopee bisa lama sekali, intinya kecewa banget sama Shopee..",1,-1
"Saya tidak bisa membuka aplikasi ini. Saat dibuka, layar handphone saya terus-terusan berkedip hitam dan putih serta tidak bisa masuk ke halaman utama aplikasi. Saya sudah mencoba untuk menghapus data aplikasi dan menginstall ulang aplikasi, namun tetap tidak ada perubahan apapun. Sebagai informasi, saya menggunakan HP Samsung Galaxy A54 5G dengan versi Android 14 dan versi aplikasi yang saya gunakan merupakan versi terbaru saat ulasan ini dibuat yaitu versi 3.28.34.",1,-1
"Ini aplikasi makin lama makin GK jelas !!! Csnya GK membantu sama sekali setiap ada kendala,ekspedisi spxnya lelet luar biasa !!! Percuma komplain karena GK bakal ada solusi bagus untuk CUSTUMER selain menunggu !!!! 1 lagi,skrg review produk banyak yg fake,gk bsa di percaya lagi,udh banyak seller2 GK jelas di Shopee udh kayak toko merah sebelah ratingannya,,hadehhh",1,-1
"Belum ada perubahan di aplikasi nya. Dipakai sebentar buat browsing langsung lemot, makan memory nya terlalu besar, harus diclose dulu baru lancar lagi, kalau jalanin aplikasi Tokopedia kenapa lancar aja ya, bingung???",1,-1
"bug spay nya tolong di perbaiki ya. saldo saya cukup ada 100.132k, tapi saat saya check out, spay saya tidak dapat di gunakan. disitu tertulis “saldo tidak cukup” padahal harganya cuma 98k, seharusnya cukup. tolong di perbaiki. overall apk nya sangat membantu",3,0
"Tiba-tiba logout sendiri lalu harus hubungi CS utk perbaikan data karena ada aktivitas login mencurigakan.. Hallo shopee tingkatkan lagi donk keamanan akun pengguna jgn dibebankan ke pengguna shopee, malah sekarang banyak biaya² yg gak penting di bebankan lagi utk belanja",2,-1
"Ekspedisi SPX sering kali bermasalah, pengiriman nya sangat2 lambat dan kurang respon ,dulu waktu pakai JNT lancar2 saja. Kenapa tidak ada lagi shopee pakai jasa JNT? Semenjak pakai SPX saya sudah jarang belanja di shopee.",1,-1
"Shopee perlu ditingkatkan lagi performance app nya dan para seller, tapi ada yang tak masuk akal buat flash sale macam harga 6000,7000 rupanya tak bisa beli, apa hanya akun tertentu ya, pada hal sudah standby menunggu.😁😁",1,-1
Selalu puas dengan pelayanan nya. Saran nya mohon di tingkatkan kembali sistem nya. Yang terkadang kalau sedang lihat produk yang di beli tiba - tiba gambar tidak bisa di buka. Dan terkadang log out sendiri 🙏,5,1
"Dari dulu shopee aku puji² tempat belanja online terbaik dr lain nya, eh kok skrg mulai anih pake pembayaran shopee pay kena biaya penanganan& pelayanan terus pas aku pengajuan pengembalian dana masak yg di tinjau cuma penjual bukan pembeli , pantes penipuan online dimana² wong di bantengi kok , skrg sy bener2 kecewa yg 5 bintang sy sisain 1",1,-1
"Aplikasi sering error lelet gak jelas, disentuh tombol kembali gak respon, keluar dari video suaranya tetap masih ada. Yang versi dahulu aman lancar aja, sekarang Kok makin buruk bikin kesel aja...",3,0
"Pengalaman ngebalikin barang nya dipermudah dan gak berpihak pada pedagang yg saya rasa ada yg gak jujur.. Tapi Pengiriman spx bikin paket saya telat datang gak ngerti kenapa begini management nya jelek dalam mengatasi masalah di internal expedisi, sampe ngaruh ke pengiriman paket dan merugikan waktu konsumen.. Saking jelek nya estimasi barang sampai suka diubah² sesuka hati , udah sih ada tambahan biaya penanganan tapi bukan meningkatkan kualitas pelayanan malah makin kacau",2,-1
"Aplikasi belanja online, terbaik bagi saya, tapi tolong di perbaiki buat ekspedisi yang mengantar paket sangat lama kalo reguler sampa 3-4 hari yang gak tahan kalo hemat sampai 10 hari ampun nunggu nya, kaya pakai perahu dayung ngantar paket nya",3,0
"ko sekarang begini si kak, mau bayar pesenan 2k pake shopepay 4k gabisa katanya saldo tidak mencukupi, padahal dulu bisa, jd ga enak makenya, masa saldo harus 20k dulu baru bisa dipake apalah, up bukanya makin bagus malah down, tolong diperbaiki lagi kak",2,-1
"Aplikasi sudah bagus banyak diskonnya juga tapi ada satu yang kurang yaitu dari iklannya,kenapa sekarang iklan shoppee itu Banyak unsur 18+ nya saya tidak setuju jika iklannya begitu terus karena di Indonesia mayoritasnya agamanya kebanyakan Islam, takutnya jadi nafsu dan syahwat,baik segini saja dari saya terimakasih",3,0
"Baru setahun pakai shopee, sebab tinggal di Kalimantan ini ongkir suka mahal. Kaget di shopee sering gratis ongkir, transaksi mudah. Setiap bulan saya belanja minim 10 paket. Sangat puas, layanan keseluruhannya bagus. Barang juga cepat sampai, penjual terpercaya dan fast respon semua. Terima kasih shopee atas kemudahan yang saya terima. Sukses terussssssss",5,1
"Saya sudah berlangganan lama di shopee sudah menjadi member gold tapi akhir"" ini saya merasa kecewa. 2 kali pesanan saya nggak sesuai sama sekali, pesan apa dikirimnya apa. Saya konfirmasi ke penjual supaya dikirim barang yang sesuai bukan mengembalikan dana malah respon penjual seolah-olah ngga maksud sama sekali. Saya chat apa balasnya apa. Kalo kek gini mungkin mikir"" lagi buat beralih ke apk lain",3,0
"Semakin di update malah semakin gk karuan hancurnya nih aplikasi, ntah gimana sistem updatenya ini, sebenarnya sudah siap buat aplikasi apa belum seh ? Gk butuh maaf butuhnya perubahan ke lebih baik, silahkan update, tapi harus diperbaiki, bukan malah mempersulit, kalo gk siap buat update lebih baik gk ush, fokus diperbaiki dulu keseluruhannya Tolong lah pihak shoppe jangan terlalu fokus di event tanggal, fokus diperbaiki bagian-bagiannya itu, saya mau bayar malah gk bisa",1,-1
"Tiap mau bayar pake metode pembayaran apapun tidak bisa. Tulisannya selalu memuat fitur download. Giliran ditunggu download data 0% terus, tidak naik naik. Mengecewakan!!!😠",1,-1
"wahh makasih banyak min, aplikasi nya bagus dari pada yg seblah. Tapi kok voucher gratis ongkirnya gabisa aku pake ya padahal perasaan belum pernah aku pake sebelumnya. Tapi tetap semangat mimin,klo bisa pengguna lama juga di kasi voucher gratis ongkiryaaa. ~LOPYUUU~",4,1
Sangat baik tapi kalo bisa etimasi pengiriman nya lebih di percepat dan klo bisa mengirim ke tempat saya gak usah pake jalur laut terlalu lama bahkan sampe sebulan kami menunggu kasian kami yg ada di kepulauan kalo bole pake pesawat sja untuk seluruh pengiriman di seluru pulau yg ada di Indonesia🙏,5,1
"aplikasi gajelas aplikasi jelek,udah tau ada problem eh adminnya malah slow respon padahal udah kurang sabar gimana coba udah nunggu berapa hari saya masih tetep belum ada jawaban aplikas ga guna.",1,-1
"Saya suka sekali sama shopee.....gampang dan gak ribet.....tapi sayang biaya iklan bagi seller terlalu mahal,setiap klik minimal 180 Rp kalo bagi yg usahanya masih minim dan pas2 san seperti saya sangat keberatan dg biaya klik harga segitu.... Mohon di perbaiki....",1,-1
"Saya pesan shopee pay alamat dan tujuannya udah benar, tapi alamatnya kenapa nyasar ke bekasih sih? Aneh bgt, kasian abangnya, masa bolak balik dari Jakarta ke bekasih, gimana sih sistemnya, banyak bug g jls gini, ini krusial loh min, jangan merugikan drivernya dan costumernnya donk",1,-1
"Kurir SPX buruk. Pengiriman sangat lama dan tidak ada kejelasan. Sudah pilih jasa kirim reguler karna jasa kirim Hemat lama lewat darat. Ternyata reguler juga lewat darat, jasa kirim ampas. Ongkir ke Kalimantan lumayan bos, malah mengalami keterlambatan.",1,-1
saran utk shope kalau bisa pengecekan barang sblom dikirim itu harus lbh ketat agar konsumen tdk kecewa pas menerima barang krn terkadang ada barang yg tdk sesuai pesanan dan jga barang palsu aplagi barang2 yg mahal yg tdk memiliki sistim COD cek dulu..itu sangat merugikan konsumen..trkdng klw sy sblom terima pket lbh baij sy lht dlu bungkusannya klw berbeda dgn kotaknya akn ttp sy kembalikan..jdi kmi berharap shope lbh tegas dlm pengecekan barang sblom dikirim apkh sesuai ato tdk..,3,0
Aturan Shopee sekarang menurut saya merugikan penjual terkait pengajuan pengembalian. Karena sekarang penjual gak bisa lagi menolak pengajuan pengembalian walaupun barang yg dikirim sudah sesuai dengan permintaan pembeli. Sebagai contoh beberapa waktu yg lalu saya mendapatkan pengajuan pengembalian dari pembeli padahal saya mengirim sudah sesuai dengan permintaan pembeli & tdk ada cacat dari produk saya tersebut. Disitu saya gak bisa menolak pengajuan pengembalian tersebut.,1,-1
"Ini shopee kenapa kumat lagi ya saati masuk aplikasi langsung muncul tampilan shopee live,karena Ketika masuk ke aplikasi langsung muncul shopee live itu sangat mengganggu sekali buat yang ga begitu suka liat/nonton shopee live, mana langsung muncul suaranya juga sangat mengganggu ketika berada diruang publik saat membuka aplikasi shopee. Tolong pihak shopee diperbaiki lagi ini untuk tidak memunculkan shopee live saat pertama membuka aplikasinya.",1,-1
"aplikasi nya lemot bisa sampe lama banget nunggunya, saya kira ini karena jaringan saya tp pas buka aplikasi lain lancar² aja",3,0
"Shopee sekarang sangat buruk. Pembeli komplain barang rusak saat di terima tidak ada bukti unboxing. Trus barang rusak tidak di kembalikan ke penjual,cuma di ganti Rp 300.000 padahal barang saya seharga Rp 532.000. ini sama saja perampokan. Expedisi merusak barang tp tidak bertanggung jawab mlh penjual yg di rugikan. Kebijakan macam apa ini shopee seperti penipu memakan duit penjual. Buat penjual yg lain hati2 aja. Jgn terima klaim dari shopee kalau barang di atas Rp 500.000",1,-1
"Di versi skrg aplikasi ini ngebug di hp saya poco x3 pro, tidak bisa buka beranda, tp menu yg lain bisa terbuka, misalkan profil, live keranjang, hanya di menu beranda nge blank",4,1
"Untuk pengiriman dan mempermudah konsumen tolong lampirkan kontak kurir yg mengantar paket seperti olshop hitam. Karena saya cek diaplikasi sudah diterima oleh saya sendiri dengan foto bukti penerima gambar jalanan yang tidak jelas. Padahal saya belum terima sama sekali. Itu kurir dari Anter Aja. Karena kontak kurirnya ga ada, terpaksa saya hubungi CS shopee untuk komplain. Dan harus menunggu pihak shopee ngecek tim lapangan. Itu kelamaan.",3,0
Laporan pengiriman barang ga jelas. barang pesanan bisa diam berhari hari ga jelas statusnya. diam aja ga gerak. mesti komplen dulu. Itu juga cs kadang maen suruh hubungi langsung kurirnya aja. bikin dong alarmnya kalo barang ga gerak putus aja tuh kerja sama dengan ekspedisinya. atau kasih rating dong untuk performa ekspedisinya,5,1
"Kesel banget, harusnya saya pesan pake jalur regular tapi ketika batalin pesanan untuk memasukkan voucer eh malah otomatis keubah ke jalur hemat. Harusnya saya menerima paket saya lebih awal. Karena jalur hemat paket saya lebih lama datang bahkan tidak sesuai tanggal datang. Sumpah ngeselin kenapa prioritas harus ke hemat? Knp bukan regular?",1,-1
makin banyak toko yg jualan tidak sesuai deskripsi. dan proses pengembalin dana dan barang terlalu lama 😭😭😭. barang tercheklis secara otomatis yg bikin emosi pembeli saja. jasa kurir makin lelet dan apa bila di komplen ajukan pengembalian langsung di perpanjang secara otomatis oleh pihak shopeee sedangkan barang tersebut tidak juga sampai batas waktu yg di tentukan oleh aplikasi.dan konsumen jadi kecewa karena barang tidak sampai sampai akhirnya beli ke yg lain yg lebih cepat.,2,-1
"Aplikasi sangat bagus dan barangnya murah"",, cuma ada sesuatu yg bikin emosi yaitu toko dengan kata ""Mall"" tidak selalu rekomendasi sudah 2x di kecewakan dengan pelayanan toko ""Shopee Mall"",, dan sangat buruk pelayanannya,, untuk selanjutnya agak berhati-hati transaksi dengan toko berlebel ""Shopee Mall"" karna belum tentu toko itu amanah dan baik",2,-1
"Sudah bertahun tahun jadi member setia shopee selalu belanja di shopee tpi selalu gagal mengajukan shopelater shopypay,entah masalahnya apa,lebih baik ganti ke aplikasi sebelah percuma konsisten sama aplikasi shopee",1,-1
"Alhamdulillah selalu puas belanja di shopee meskipun kadang ada beberapa toko yang kurang, tapi lebih banyak yg memuaskan klo live kadang suka lag, ada beberapa toko yg slow respon bahkan gak ngerespon chat Kurir shopee nya udah ter update, gak kayak awal muncul ekspedisi nya klo shopee food belum pernah pake Untuk toko yg penipuan alangkah baiknya di blok aja dari shopee, kasian orang yg kena tipu yg mau belanja jgn males lihat review & rating toko, jgn sampe ketipu Bismillah lebih baik",5,1
sekarang banyak seller dishoope yang menggunakan mesin penjawab otomatis. jadi apa yang kita tanyakan ga nyambung dengan jawaban. tolong di evaluasi dong hal yang begini..saya sebagai konsumen berhak menanyakan detail produk sebelum membeli.,5,1
"tampilan UI sekarang jelek, tidak bisa di zoom dan dipaksa melihat di mode 9:16 sangat merepotkan, belum lagi sering muncul musik tidak jelas padahal tidak melihat video....!!!!",1,-1
